,Total_length,Mavlink_Count,Status
2400,0,0,1
2401,0,0,1
2402,0,0,1
2403,0,0,1
2404,0,0,1
2405,0,0,1
2406,30566,0,1
2407,0,0,1
2408,0,0,1
2409,0,0,1
2410,55151,1,1
2411,65348,0,1
2412,27855,5,1
2413,29596,0,1
2414,38203,1,1
2415,35836,0,1
2416,36890,0,1
2417,36890,0,1
2418,44268,0,1
2419,40052,0,1
2420,43214,0,1
2421,49538,0,1
2422,18527,14,1
2423,57538,34,1
2424,42131,31,1
2425,74541,36,1
2426,91027,31,1
2427,109002,31,1
2428,134897,30,1
2429,61686,17,1
2430,0,0,1
2431,0,0,1
2432,0,0,1
2433,0,0,1
2434,0,0,1
2435,0,0,1
2436,0,0,1
2437,0,0,1
2438,0,0,1
2439,0,0,1
2440,0,0,1
2441,0,0,1
2442,0,0,1
2443,0,0,1
2444,0,0,1
2445,0,0,1
2446,0,0,1
2447,0,0,1
2448,0,0,1
2449,21536,5,1
2450,65685,34,1
2451,177225,31,1
2452,167027,33,1
2453,40585,23,1
2454,165661,12,1
2455,159965,37,1
2456,4031,29,1
2457,177706,13,1
2458,123274,1,1
2459,195392,15,1
2460,191684,0,1
2461,113016,0,1
2462,114317,1,1
2463,133494,4,1
2464,60940,0,1
2465,99338,6,1
2466,122992,0,1
2467,113832,0,1
2468,201314,0,1
2469,246636,0,1
2470,210490,52,1
2471,141678,32,1
2472,74029,32,1
2473,88683,31,1
2474,236515,34,1
2475,108853,34,1
2476,91076,22,1
2477,109616,0,1
2478,100130,0,1
2479,104346,0,1
2480,201314,0,1
2481,190449,6,1
2482,202875,4,1
2483,149439,6,1
2484,127534,0,1
2485,186558,0,1
2486,101184,0,1
2487,131750,0,1
2488,158100,0,1
2489,121210,0,1
2490,190312,0,1
2491,162556,0,1
2492,188247,1,1
2493,152490,0,1
2494,115759,5,1
2495,104804,0,1
2496,168337,6,1
2497,220723,8,1
2498,200869,21,1
2499,216171,30,1
2500,157046,0,1
2501,155311,24,1
2502,101932,33,1
2503,138125,33,1
2504,243333,28,1
2505,177876,40,1
2506,154645,30,1
2507,154168,3,1
2508,125015,5,1
2509,184492,0,1
2510,147950,9,1
2511,127412,31,1
2512,166080,28,1
2513,151849,34,1
2514,182407,32,1
2515,180525,34,1
2516,39925,21,1
2517,183097,6,1
2518,96045,23,1
2519,175123,26,1
2520,188056,21,1
2521,98888,9,1
2522,169115,1,1
2523,172451,8,1
2524,126311,8,1
2525,234459,18,1
2526,181974,21,1
2527,229999,28,1
2528,43942,27,1
2529,2721,24,1
2530,0,0,1
2531,0,0,1
2532,171612,13,1
2533,153621,30,1
2534,155142,1,1
2535,121210,0,1
2536,133535,16,1
2537,143400,30,1
2538,80061,32,1
2539,155334,23,1
2540,162340,0,1
2541,149558,0,1
2542,188061,5,1
2543,93129,21,1
2544,164812,7,1
2545,100467,5,1
2546,35456,0,1
2547,289112,12,1
2548,241472,4,1
2549,210141,12,1
2550,126181,26,1
2551,132364,24,1
2552,190263,4,1
2553,214972,29,1
2554,118348,23,1
2555,175914,18,1
2556,86183,7,1
2557,181571,3,1
2558,180019,27,1
2559,220812,33,1
2560,194990,0,1
2561,140449,3,1
2562,49538,0,1
2563,196947,16,1
2564,198865,8,1
2565,215231,7,1
2566,166037,5,1
2567,68696,0,1
2568,120426,0,1
2569,180814,1,1
2570,138084,1,1
2571,141586,10,1
2572,145035,1,1
2573,0,0,1
2574,153396,0,1
2575,187374,28,1
2576,90692,30,1
2577,187020,36,1
2578,137543,30,1
2579,122222,29,1
2580,181799,35,1
2581,43265,32,1
2582,200105,30,1
2583,117262,0,1
2584,87102,0,1
2585,81372,1,1
2586,67826,5,1
2587,87024,17,1
2588,106368,0,1
2589,82401,11,1
2590,107632,31,1
2591,147845,33,1
2592,56457,31,1
2593,165466,35,1
2594,35079,27,1
2595,3736,37,1
2596,3384,32,1
2597,448,5,1
2598,0,0,1
2599,0,0,1
2600,844,8,1
2601,19944,0,1
2602,111199,15,1
2603,192988,0,1
2604,87532,0,1
2605,0,0,1
2606,0,0,1
2607,0,0,1
2608,104152,0,1
2609,135176,0,1
2610,176432,22,1
2611,76045,29,1
2612,190993,32,1
2613,163587,34,1
2614,42641,22,1
2615,34782,0,1
2616,69054,25,1
2617,3762,34,1
2618,3608,34,1
2619,3023,30,1
2620,0,0,1
2621,11594,0,1
2622,89264,0,1
2623,155716,0,1
2624,154582,0,1
2625,92856,0,1
2626,99076,0,1
2627,90644,0,1
2628,126046,0,1
2629,105694,0,1
2630,181067,15,1
2631,148573,29,1
2632,72530,29,1
2633,28775,31,1
2634,107668,31,1
2635,151485,39,1
2636,57734,27,1
2637,3652,35,1
2638,2098,19,1
2639,45004,6,1
2640,157336,0,1
2641,124096,0,1
2642,119664,0,1
2643,74698,3,1
2644,93907,30,1
2645,144633,37,1
2646,156205,31,1
2647,150936,34,1
2648,27343,27,1
2649,152572,33,1
2650,109738,33,1
2651,125379,29,1
2652,138656,4,1
2653,154103,2,1
2654,82978,18,1
2655,79004,34,1
2656,115825,25,1
2657,57723,22,1
2658,143429,13,1
2659,40322,32,1
2660,1809,18,1
2661,0,0,1
2662,0,0,1
2663,0,0,1
2664,0,0,1
2665,0,0,1
2666,0,0,1
2667,0,0,1
2668,0,0,1
2669,69804,0,1
2670,112972,23,1
2671,55671,30,1
2672,107343,32,1
2673,144139,33,1
2674,128420,12,1
2675,154012,0,1
2676,162876,0,1
2677,188360,0,1
2678,160058,1,1
2679,171055,23,1
2680,120309,22,1
2681,113359,27,1
2682,98419,31,1
2683,92100,31,1
2684,119918,3,1
2685,50314,33,1
2686,63401,19,1
2687,0,0,1
2688,0,0,1
2689,0,0,1
2690,0,0,1
2691,0,0,1
2692,136558,0,1
2693,88890,24,1
2694,56158,21,1
2695,79226,30,1
2696,137020,0,1
2697,119102,0,1
2698,84983,5,1
2699,137188,29,1
2700,132748,34,1
2701,121025,28,1
2702,104674,36,1
2703,109778,32,1
2704,158197,29,1
2705,155772,40,1
2706,97123,29,1
2707,229600,32,1
2708,82347,25,1
2709,171261,33,1
2710,102281,30,1
2711,99018,31,1
2712,58533,29,1
2713,126307,32,1
2714,111782,24,1
2715,161912,36,1
2716,161569,11,1
2717,0,0,1
2718,0,0,1
2719,0,0,1
2720,0,0,1
2721,0,0,1
2722,0,0,1
2723,0,0,1
2724,0,0,1
2725,0,0,1
2726,0,0,1
2727,0,0,1
2728,0,0,1
2729,0,0,1
2730,0,0,1
2731,0,0,1
2732,0,0,1
2733,0,0,1
2734,0,0,1
2735,0,0,1
2736,0,0,1
2737,0,0,1
2738,0,0,1
2739,0,0,1
2740,0,0,1
2741,0,0,1
2742,0,0,1
2743,0,0,1
2744,0,0,1
2745,0,0,1
2746,0,0,1
2747,0,0,1
2748,0,0,1
2749,0,0,1
2750,0,0,1
2751,0,0,1
2752,0,0,1
2753,0,0,1
2754,0,0,1
2755,0,0,1
2756,0,0,1
2757,0,0,1
2758,0,0,1
2759,0,0,1
2760,0,0,1
2761,0,0,1
2762,0,0,1
2763,0,0,1
2764,0,0,1
2765,0,0,1
2766,149700,6,1
2767,87944,3,1
2768,55004,25,1
2769,38922,33,1
2770,97419,31,1
2771,180428,29,1
2772,103295,34,1
2773,137365,29,1
2774,46155,29,1
2775,38631,41,1
2776,116428,31,1
2777,94045,30,1
2778,137498,32,1
2779,81407,27,1
2780,136627,33,1
2781,76866,36,1
2782,23217,29,1
2783,140964,34,1
2784,138405,30,1
2785,120813,35,1
2786,58586,32,1
2787,153992,33,1
2788,62412,33,1
2789,3115,29,1
2790,3453,33,1
2791,62596,25,1
2792,122128,14,1
2793,109737,23,1
2794,174763,15,1
2795,142555,9,1
2796,75316,23,1
2797,104979,33,1
2798,125220,10,1
2799,147446,12,1
2800,202084,5,1
2801,101030,2,1
2802,75344,0,1
2803,133891,27,1
2804,144192,31,1
2805,168144,37,1
2806,70496,28,1
2807,123843,35,1
2808,55267,29,1
2809,20286,15,1
2810,233465,17,1
2811,130375,27,1
2812,133219,1,1
2813,69860,0,1
2814,0,0,1
2815,0,0,1
2816,179264,0,1
2817,141236,0,1
2818,145452,0,1
2819,71156,0,1
2820,0,0,1
2821,0,0,1
2822,0,0,1
2823,0,0,1
2824,0,0,1
2825,59832,0,1
2826,80990,10,1
2827,86868,5,1
2828,133044,0,1
2829,166200,0,1
2830,113100,6,1
2831,121504,0,1
2832,100676,16,1
2833,75887,8,1
2834,51646,0,1
2835,100751,31,1
2836,172818,31,1
2837,91008,33,1
2838,103709,30,1
2839,131139,34,1
2840,217665,29,1
2841,146868,4,1
2842,236159,1,1
2843,110866,0,1
2844,85374,0,1
2845,107508,0,1
2846,134912,0,1
2847,193936,0,1
2848,146506,0,1
2849,142290,0,1
2850,203422,0,1
2851,179180,0,1
2852,157046,0,1
2853,166329,12,1
2854,163448,0,1
2855,25484,0,1
2856,3594,11,1
2857,124622,4,1
2858,11080,0,1
2859,66480,0,1
2860,50968,0,1
2861,39888,0,1
2862,54292,0,1
2863,73387,1,1
2864,36564,0,1
2865,0,0,1
2866,68264,0,1
2867,69564,0,1
2868,41106,0,1
2869,95669,7,1
2870,12816,2,1
2871,75888,0,1
2872,0,0,1
2873,117677,6,1
2874,41106,0,1
2875,46376,0,1
2876,43214,0,1
2877,20026,0,1
2878,0,0,1
2879,0,0,1
2880,123318,0,1
2881,0,0,1
2882,62186,0,1
2883,29512,0,1
2884,64402,0,1
2885,48547,1,1
2886,55862,0,1
2887,59024,0,1
2888,12648,0,1
2889,84320,0,1
2890,0,0,1
2891,105400,0,1
2892,0,0,1
2893,132867,1,1
2894,167942,0,1
2895,108530,0,1
2896,128962,0,1
2897,133858,0,1
2898,183308,0,1
2899,177850,0,1
2900,95508,0,1
2901,156018,0,1
2902,101363,9,1
2903,101616,0,1
2904,118199,1,1
2905,123318,0,1
2906,181288,0,1
2907,0,0,1
2908,0,0,1
2909,0,0,1
2910,0,0,1
2911,0,0,1
2912,91456,17,1
2913,108064,33,1
2914,160037,23,1
2915,143844,13,1
2916,174964,0,1
2917,192049,12,1
2918,208828,14,1
2919,139452,0,1
2920,87482,0,1
2921,112778,0,1
2922,176018,0,1
2923,197357,1,1
2924,186558,0,1
2925,142290,0,1
2926,109616,0,1
2927,105400,0,1
2928,116994,0,1
2929,113832,0,1
2930,193948,0,1
2931,141236,0,1
2932,0,0,1
2933,55862,0,1
2934,185763,1,1
2935,176018,0,1
2936,163471,126,1
2937,54292,0,1
2938,58724,0,1
2939,169720,0,1
2940,153884,0,1
2941,141236,0,1
2942,172200,2,1
2943,173973,1,1
2944,9682,0,1
2945,0,0,1
2946,0,0,1
2947,0,0,1
2948,0,0,1
2949,0,0,1
2950,0,0,1
2951,0,0,1
2952,0,0,1
2953,0,0,1
2954,0,0,1
2955,52700,0,1
2956,0,0,1
2957,0,0,1
2958,56058,0,1
2959,73780,0,1
2960,49538,0,1
2961,61132,0,1
2962,87031,12,1
2963,107767,1,1
2964,89478,0,1
2965,148424,0,1
2966,161262,0,1
2967,172856,0,1
2968,185504,0,1
2969,169436,0,1
2970,24242,0,1
2971,0,0,1
2972,164424,0,1
2973,189979,1,1
2974,150722,0,1
2975,116994,0,1
2976,36552,71,1
2977,120156,0,1
2978,169694,0,1
2979,181302,10,1
2980,37944,0,1
2981,0,0,1
2982,57970,0,1
2983,0,0,1
2984,0,0,1
2985,0,0,1
2986,0,0,1
2987,0,0,1
2988,0,0,1
2989,74834,0,1
2990,0,0,1
2991,0,0,1
2992,0,0,1
2993,0,0,1
2994,116199,1,1
2995,56121,1,1
2996,52868,17,1
2997,49538,0,1
2998,69564,0,1
2999,97312,150,1
3000,88536,0,1
3001,122264,0,1
3002,132487,10,1
3003,151839,1,1
3004,188862,0,1
3005,150722,0,1
3006,227742,4,1
3007,226610,0,1
3008,188666,0,1
3009,133858,0,1
3010,118752,0,1
3011,0,0,1
3012,0,0,1
3013,55862,0,1
3014,149553,1,1
3015,146506,0,1
3016,124372,0,1
3017,0,0,1
3018,0,0,1
3019,0,0,1
3020,0,0,1
3021,0,0,1
3022,0,0,1
3023,0,0,1
3024,0,0,1
3025,0,0,1
3026,0,0,1
3027,0,0,1
3028,0,0,1
3029,0,0,1
3030,0,0,1
3031,0,0,1
3032,0,0,1
3033,0,0,1
3034,0,0,1
3035,0,0,1
3036,0,0,1
3037,0,0,1
3038,0,0,1
3039,0,0,1
3040,0,0,1
3041,0,0,1
3042,0,0,1
3043,0,0,1
3044,0,0,1
3045,0,0,1
3046,0,0,1
3047,0,0,1
3048,0,0,1
3049,0,0,1
3050,0,0,1
3051,0,0,1
3052,0,0,1
3053,0,0,1
3054,0,0,1
3055,0,0,1
3056,0,0,1
3057,0,0,1
3058,0,0,1
3059,0,0,1
3060,0,0,1
3061,0,0,1
3062,0,0,1
3063,0,0,1
3064,0,0,1
3065,0,0,1
3066,0,0,1
3067,0,0,1
3068,0,0,1
3069,0,0,1
3070,0,0,1
3071,0,0,1
3072,0,0,1
3073,0,0,1
3074,0,0,1
3075,0,0,1
3076,0,0,1
3077,0,0,1
3078,0,0,1
3079,0,0,1
3080,0,0,1
3081,0,0,1
3082,0,0,1
3083,0,0,1
3084,0,0,1
3085,0,0,1
3086,0,0,1
3087,0,0,1
3088,0,0,1
3089,0,0,1
3090,0,0,1
3091,0,0,1
3092,0,0,1
3093,0,0,1
3094,0,0,1
3095,0,0,1
3096,0,0,1
3097,0,0,1
3098,0,0,1
3099,0,0,1
3100,0,0,1
3101,6467,11,1
3102,56322,40,1
3103,196195,32,1
3104,178288,18,1
3105,187576,15,1
3106,193684,3,1
3107,165354,8,1
3108,112279,16,1
3109,66012,5,1
3110,127735,32,1
3111,89751,31,1
3112,198965,30,1
3113,158337,32,1
3114,93077,31,1
3115,101540,14,1
3116,30566,0,1
3117,0,0,1
3118,0,0,1
3119,0,0,1
3120,0,0,1
3121,0,0,1
3122,0,0,1
3123,56439,4,1
3124,62291,32,1
3125,60343,38,1
3126,138548,32,1
3127,173872,30,1
3128,189451,31,1
3129,137466,32,1
3130,161877,33,1
3131,105174,30,1
3132,7660,30,1
3133,147402,32,1
3134,129994,33,1
3135,178721,36,1
3136,151274,17,1
3137,350,4,1
3138,134773,28,1
3139,108245,16,1
3140,160494,32,1
3141,158658,32,1
3142,231787,22,1
3143,117821,17,1
3144,73030,20,1
3145,120371,6,1
3146,141636,19,1
3147,116942,15,1
3148,76804,0,1
3149,90407,7,1
3150,91782,0,1
3151,151776,0,1
3152,147560,0,1
3153,201314,0,1
3154,144277,1,1
3155,44854,4,1
3156,192064,2,1
3157,174851,19,1
3158,167474,11,1
3159,74918,0,1
3160,153309,25,1
3161,93684,18,1
3162,169198,22,1
3163,144748,31,1
3164,156960,22,1
3165,133875,20,1
3166,102238,0,1
3167,115940,0,1
3168,114886,0,1
3169,174964,0,1
3170,176760,6,1
3171,128181,15,1
3172,25296,0,1
3173,228770,0,1
3174,166280,18,1
3175,92585,9,1
3176,77843,3,1
3177,121948,1,1
3178,151571,6,1
3179,226834,7,1
3180,147454,7,1
3181,184450,0,1
3182,148812,4,1
3183,147966,2,1
3184,151413,3,1
3185,158576,7,1
3186,169002,4,1
3187,159437,3,1
3188,138650,7,1
3189,140730,4,1
3190,85658,3,1
3191,0,0,1
3192,16864,0,1
3193,40052,0,1
3194,131230,4,1
3195,87863,6,1
3196,125204,0,1
3197,136284,0,1
3198,162876,0,1
3199,184552,0,1
3200,166532,0,1
3201,201314,0,1
3202,37944,0,1
3203,0,0,1
3204,0,0,1
3205,0,0,1
3206,57970,0,1
3207,0,0,1
3208,106664,20,1
3209,92988,32,1
3210,90845,32,1
3211,56026,31,1
3212,131866,31,1
3213,89825,32,1
3214,105805,32,1
3215,3659,36,1
3216,90904,32,1
3217,148529,32,1
3218,115216,31,1
3219,105259,31,1
3220,84248,32,1
3221,3399,32,1
3222,3284,31,1
3223,3325,31,1
3224,115476,32,1
3225,80287,38,1
3226,121842,31,1
3227,139609,31,1
3228,156211,31,1
3229,171441,32,1
3230,157107,32,1
3231,101936,31,1
3232,3223,30,1
3233,2328,22,1
3234,0,0,1
3235,81886,7,1
3236,124127,32,1
3237,173102,3,1
3238,165092,0,1
3239,113984,28,1
3240,182859,32,1
3241,179720,13,1
3242,187252,0,1
3243,90856,0,1
3244,211836,15,1
3245,72195,24,1
3246,130713,20,1
3247,118530,0,1
3248,109842,6,1
3249,144115,32,1
3250,166650,32,1
3251,162460,30,1
3252,152052,8,1
3253,91698,0,1
3254,0,0,1
3255,56916,0,1
3256,193936,0,1
3257,134912,0,1
3258,147560,0,1
3259,171802,0,1
3260,153089,1,1
3261,161783,20,1
3262,192882,0,1
3263,82212,0,1
3264,79309,1,1
3265,145452,0,1
3266,130123,45,1
3267,163164,27,1
3268,213076,2,1
3269,88578,0,1
3270,167586,0,1
3271,104388,0,1
3272,166532,0,1
3273,184450,0,1
3274,96173,1,1
3275,176018,0,1
3276,79859,7,1
3277,123318,0,1
3278,171598,17,1
3279,157155,19,1
3280,151574,14,1
3281,99076,0,1
3282,152940,1,1
3283,59024,0,1
3284,60078,0,1
3285,145711,1,1
3286,97288,23,1
3287,95920,10,1
3288,102238,0,1
3289,126480,0,1
3290,145494,0,1
3291,160208,0,1
3292,127576,0,1
3293,108562,0,1
3294,203945,1,1
3295,179496,0,1
3296,188835,96,1
3297,174180,0,1
3298,145145,22,1
3299,186228,31,1
3300,177319,32,1
3301,198863,31,1
3302,198461,33,1
3303,131503,15,1
3304,29512,0,1
3305,98987,6,1
3306,172013,32,1
3307,119855,26,1
3308,96084,35,1
3309,90421,32,1
3310,157376,32,1
3311,181653,20,1
3312,185036,0,1
3313,67588,0,1
3314,48793,30,1
3315,149915,36,1
3316,139443,32,1
3317,103658,31,1
3318,40521,31,1
3319,145018,31,1
3320,188399,32,1
3321,173168,32,1
3322,100874,31,1
3323,105971,16,1
3324,151796,0,1
3325,166459,1,1
3326,151396,0,1
3327,84320,0,1
3328,107508,0,1
3329,137548,5,1
3330,156287,23,1
3331,78929,16,1
3332,0,0,1
3333,161262,0,1
3334,49797,1,1
3335,53088,25,1
3336,176199,32,1
3337,104603,31,1
3338,88167,26,1
3339,0,0,1
3340,0,0,1
3341,0,0,1
3342,58724,0,1
3343,0,0,1
3344,76832,2,1
3345,0,0,1
3346,0,0,1
3347,81548,5,1
3348,62988,17,1
3349,33259,21,1
3350,56091,27,1
3351,69296,27,1
3352,55400,0,1
3353,65022,0,1
3354,48484,0,1
3355,81417,1,1
3356,108562,0,1
3357,114886,0,1
3358,123866,4,1
3359,71672,0,1
3360,62859,33,1
3361,161252,32,1
3362,180414,31,1
3363,186638,31,1
3364,167991,32,1
3365,74454,0,1
3366,56728,2,1
3367,131340,0,1
3368,102238,0,1
3369,0,0,1
3370,0,0,1
3371,0,0,1
3372,0,0,1
3373,0,0,1
3374,0,0,1
3375,0,0,1
3376,0,0,1
3377,0,0,1
3378,0,0,1
3379,0,0,1
3380,0,0,1
3381,0,0,1
3382,0,0,1
3383,0,0,1
3384,0,0,1
3385,0,0,1
3386,0,0,1
3387,0,0,1
3388,0,0,1
3389,0,0,1
3390,0,0,1
3391,0,0,1
3392,0,0,1
3393,0,0,1
3394,0,0,1
3395,0,0,1
3396,0,0,1
3397,0,0,1
3398,0,0,1
3399,0,0,1
3400,0,0,1
3401,0,0,1
3402,0,0,1
3403,0,0,1
3404,0,0,1
3405,0,0,1
3406,0,0,1
3407,0,0,1
3408,0,0,1
3409,0,0,1
3410,0,0,1
3411,0,0,1
3412,0,0,1
3413,0,0,1
3414,0,0,1
3415,0,0,1
3416,0,0,1
3417,0,0,1
3418,0,0,1
3419,0,0,1
3420,0,0,1
3421,0,0,1
3422,0,0,1
3423,0,0,1
3424,0,0,1
3425,0,0,1
3426,0,0,1
3427,0,0,1
3428,0,0,1
3429,0,0,1
3430,0,0,1
3431,0,0,1
3432,0,0,1
3433,0,0,1
3434,0,0,1
3435,0,0,1
3436,0,0,1
3437,0,0,1
3438,0,0,1
3439,0,0,1
3440,0,0,1
3441,0,0,1
3442,0,0,1
3443,0,0,1
3444,0,0,1
3445,145148,0,1
3446,95100,0,1
3447,136293,2,1
3448,241306,0,1
3449,283648,0,1
3450,179578,0,1
3451,215016,0,1
3452,135966,0,1
3453,72726,0,1
3454,7645,52,1
3455,28287,8,1
3456,44457,12,1
3457,67736,0,1
3458,0,0,1
3459,1163,11,1
3460,0,0,1
3461,77490,4,1
3462,0,0,1
3463,73390,5,1
3464,79792,6,1
3465,3171,33,1
3466,0,0,1
3467,27256,5,1
3468,1134,11,1
3469,50523,5,1
3470,3364,32,1
3471,78927,1,1
3472,0,0,1
3473,53630,16,1
3474,0,0,1
3475,78618,21,1
3476,58878,2,1
3477,8927,1,1
3478,0,0,1
3479,0,0,1
3480,0,0,1
3481,0,0,1
3482,0,0,1
3483,0,0,1
3484,66480,0,1
3485,110126,13,1
3486,0,0,1
3487,64346,1,1
3488,19641,7,1
3489,1332,13,1
3490,46646,0,1
3491,0,0,1
3492,0,0,1
3493,169372,6,1
3494,39106,0,1
3495,138333,1,1
3496,111724,0,1
3497,100130,0,1
3498,141236,0,1
3499,293012,0,1
3500,166532,0,1
3501,125426,0,1
3502,141236,0,1
3503,67456,0,1
3504,106454,0,1
3505,82471,1,1
3506,94896,20,1
3507,90463,27,1
3508,75629,31,1
3509,124594,33,1
3510,157625,31,1
3511,144886,31,1
3512,99936,22,1
3513,163321,26,1
3514,157990,0,1
3515,176277,1,1
3516,207638,0,1
3517,225338,0,1
3518,179412,8,1
3519,105966,0,1
3520,190774,0,1
3521,176831,6,1
3522,111372,23,1
3523,231309,31,1
3524,122624,25,1
3525,89925,44,1
3526,65559,31,1
3527,3322,30,1
3528,134863,29,1
3529,163370,0,1
3530,171802,0,1
3531,95914,0,1
3532,101184,0,1
3533,92798,8,1
3534,187754,14,1
3535,148933,12,1
3536,82182,0,1
3537,88802,12,1
3538,117432,31,1
3539,210521,31,1
3540,150596,32,1
3541,104582,32,1
3542,88644,11,1
3543,123318,0,1
3544,120156,0,1
3545,151645,6,1
3546,90408,33,1
3547,68654,30,1
3548,3069,28,1
3549,1611,16,1
3550,0,0,1
3551,80638,1,1
3552,179837,6,1
3553,170064,4,1
3554,2108,0,1
3555,0,0,1
3556,0,0,1
3557,0,0,1
3558,0,0,1
3559,0,0,1
3560,0,0,1
3561,0,0,1
3562,0,0,1
3563,0,0,1
3564,0,0,1
3565,59024,0,1
3566,0,0,1
3567,62055,6,1
3568,73965,12,1
3569,29708,0,1
3570,40052,0,1
3571,46103,16,1
3572,29512,0,1
3573,37944,0,1
3574,43214,0,1
3575,58700,0,1
3576,35434,8,1
3577,39877,31,1
3578,22092,20,1
3579,43406,33,1
3580,64303,32,1
3581,58799,32,1
3582,79716,30,1
3583,55464,32,1
3584,118539,31,1
3585,90519,39,1
3586,3373,32,1
3587,121903,31,1
3588,127403,31,1
3589,110876,32,1
3590,3363,32,1
3591,3323,31,1
3592,3222,30,1
3593,160735,32,1
3594,121863,31,1
3595,105855,37,1
3596,145196,32,1
3597,203861,31,1
3598,231806,31,1
3599,198315,31,1
3600,134059,32,1
3601,126716,32,1
3602,121857,5,1
3603,273308,4,1
3604,221430,14,1
3605,107571,1,1
3606,98218,0,1
3607,31620,0,1
3608,0,0,1
3609,0,0,1
3610,0,0,1
3611,0,0,1
3612,0,0,1
3613,0,0,1
3614,0,0,1
3615,57872,7,1
3616,0,0,1
3617,0,0,1
3618,0,0,1
3619,0,0,1
3620,0,0,1
3621,0,0,1
3622,0,0,1
3623,0,0,1
3624,0,0,1
3625,0,0,1
3626,58698,0,1
3627,0,0,1
3628,92029,7,1
3629,63303,1,1
3630,61132,0,1
3631,60670,0,1
3632,110800,0,1
3633,139608,0,1
3634,68693,21,1
3635,83435,36,1
3636,146563,33,1
3637,137382,31,1
3638,132944,31,1
3639,141825,31,1
3640,94287,33,1
3641,3398,32,1
3642,149478,30,1
3643,147428,32,1
3644,84191,31,1
3645,132364,38,1
3646,107852,34,1
3647,162790,30,1
3648,159535,31,1
3649,118631,32,1
3650,44358,32,1
3651,3325,31,1
3652,3222,30,1
3653,3398,32,1
3654,62030,31,1
3655,166536,36,1
3656,160882,32,1
3657,175397,6,1
3658,183396,0,1
3659,165254,19,1
3660,182004,26,1
3661,204090,32,1
3662,200377,31,1
3663,207865,32,1
3664,134178,23,1
3665,249798,0,1
3666,208951,1,1
3667,143079,27,1
3668,76178,13,1
3669,0,0,1
3670,0,0,1
3671,0,0,1
3672,0,0,1
3673,0,0,1
3674,0,0,1
3675,0,0,1
3676,0,0,1
3677,0,0,1
3678,0,0,1
3679,0,0,1
3680,0,0,1
3681,0,0,1
3682,0,0,1
3683,0,0,1
3684,0,0,1
3685,0,0,1
3686,180598,24,1
3687,206766,39,1
3688,175158,12,1
3689,245582,0,1
3690,162778,3,1
3691,140168,9,1
3692,151180,23,1
3693,154150,6,1
3694,161768,0,1
3695,149580,0,1
3696,170009,14,1
3697,120595,25,1
3698,147229,19,1
3699,0,0,1
3700,0,0,1
3701,0,0,1
3702,0,0,1
3703,0,0,1
3704,0,0,1
3705,0,0,1
3706,0,0,1
3707,0,0,1
3708,64264,0,1
3709,98721,20,1
3710,109677,21,1
3711,44389,32,1
3712,115130,30,1
3713,153228,32,1
3714,135058,31,1
3715,138194,32,1
3716,104292,9,1
3717,217353,2,1
3718,181337,26,1
3719,150301,29,1
3720,213150,0,1
3721,115232,0,1
3722,120772,0,1
3723,36564,0,1
3724,76452,0,1
3725,0,0,1
3726,122139,1,1
3727,207634,0,1
3728,155120,0,1
3729,240436,0,1
3730,282684,0,1
3731,129642,0,1
3732,168682,0,1
3733,128588,0,1
3734,140182,0,1
3735,74834,0,1
3736,0,0,1
3737,0,0,1
3738,0,0,1
3739,0,0,1
3740,64490,0,1
3741,130680,13,1
3742,119102,0,1
3743,105442,0,1
3744,144054,57,1
3745,164424,0,1
3746,150785,1,1
3747,25492,0,1
3748,0,0,1
3749,0,0,1
3750,0,0,1
3751,0,0,1
3752,0,0,1
3753,0,0,1
3754,0,0,1
3755,0,0,1
3756,0,0,1
3757,64294,0,1
3758,101422,0,1
3759,88536,0,1
3760,139238,1,1
3761,74743,46,1
3762,132804,0,1
3763,156729,32,1
3764,20508,112,1
3765,77884,14,1
3766,151286,13,1
3767,119342,17,1
3768,0,0,1
3769,63837,8,1
3770,223776,31,1
3771,183062,15,1
3772,123350,20,1
3773,80104,0,1
3774,141649,14,1
3775,154172,20,1
3776,186425,5,1
3777,190644,1,1
3778,95288,0,1
3779,124016,0,1
3780,123318,0,1
3781,171802,0,1
3782,204476,0,1
3783,203541,21,1
3784,170435,6,1
3785,165311,34,1
3786,57897,1,1
3787,0,0,1
3788,0,0,1
3789,0,0,1
3790,0,0,1
3791,0,0,1
3792,0,0,1
3793,42,0,1
3794,0,0,1
3795,0,0,1
3796,25296,0,1
3797,0,0,1
3798,0,0,1
3799,0,0,1
3800,61015,6,1
3801,11035,33,1
3802,51597,19,1
3803,38998,0,1
3804,97010,0,1
3805,63351,24,1
3806,96680,14,1
3807,110752,1,1
3808,169694,0,1
3809,58098,21,1
3810,109732,32,1
3811,181712,31,1
3812,178397,21,1
3813,52076,0,1
3814,84,0,1
3815,0,0,1
3816,0,0,1
3817,59790,14,1
3818,0,0,1
3819,46911,15,1
3820,129058,32,1
3821,111724,0,1
3822,79050,0,1
3823,158100,0,1
3824,136724,0,1
3825,156228,0,1
3826,123605,79,1
3827,146169,30,1
3828,27684,31,1
3829,42179,32,1
3830,217472,22,1
3831,134108,9,1
3832,146256,0,1
3833,227140,0,1
3834,95330,0,1
3835,88191,17,1
3836,241217,1,1
3837,168155,31,1
3838,125581,12,1
3839,139280,1,1
3840,108250,6,1
